Start Date and Time,RM1,RM2,CM1,CM2,Campaign,Instrument,Size Fraction,SN1,SN2,Public Domain?
11.12.2005,10.8,11.06,13.79,11.46,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
12.12.2005,12.8,12.83,12.43,11.96,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
13.12.2005,7.81,7.92,8.29,6.25,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
14.12.2005,9.82,10.11,11.33,10.33,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
15.12.2005,14.72,15.51,21.25,18.17,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
16.12.2005,10.44,11.34,10.63,10.54,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
17.12.2005,8.94,9.02,7.13,7.63,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
18.12.2005,,,6.63,7.08,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
19.12.2005,9.2,10.01,11.04,11.38,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
20.12.2005,,,11.83,10.43,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
21.12.2005,,,10.96,10.38,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
22.12.2005,,,22.13,19.88,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
23.12.2005,,,23.13,19.17,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
24.12.2005,,,16.92,17,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
25.12.2005,,,14.63,14.71,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
26.12.2005,,,13.04,13.88,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
27.12.2005,,,13.17,12.58,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
28.12.2005,,,12.79,13.67,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
29.12.2005,,,6.5,6.79,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
30.12.2005,,,,7.75,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
31.12.2005,,,,6.75,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
01.01.2006,,,,5.38,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
02.01.2006,,,,5.33,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
03.01.2006,,,,13.21,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
04.01.2006,,,,12.29,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
05.01.2006,,,,14.63,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
06.01.2006,,,21.5,20.21,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
07.01.2006,,,20.58,19.83,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
08.01.2006,,,28.21,28.42,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
09.01.2006,,,13.13,12.54,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
10.01.2006,,,6.54,6.74,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
11.01.2006,,,,,East Kilbride Winter,PM10UnheatedBAM1020,PM10,D1427,D1426,N
28.11.2004,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
29.11.2004,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
30.11.2004,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
01.12.2004,42.28,42.37,38.22,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
02.12.2004,28.43,27.97,26.46,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
03.12.2004,11.62,12.64,10.05,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
04.12.2004,,,5.7,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
05.12.2004,,,2.84,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
06.12.2004,11.19,11.09,7.51,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
07.12.2004,25.51,25.63,23.15,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
08.12.2004,19.28,18.84,17.4,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
09.12.2004,37.69,37.56,31.84,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
10.12.2004,38.99,38.19,35.83,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
11.12.2004,,,16.2,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
12.12.2004,,,21.61,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
13.12.2004,35.42,34.77,33.34,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
14.12.2004,24.97,25.16,22.03,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
15.12.2004,18.48,17.41,16.1,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
16.12.2004,6.99,7.04,4.1,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
17.12.2004,4.91,4.7,2.48,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
18.12.2004,,,4.74,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
19.12.2004,,,15.37,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
20.12.2004,,,16.63,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
21.12.2004,,,13.29,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
22.12.2004,,,2.22,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
23.12.2004,,,7.6,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
24.12.2004,,,3.71,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
25.12.2004,,,3.68,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
26.12.2004,,,8.63,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
27.12.2004,,,6.13,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
28.12.2004,,,2.84,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
29.12.2004,,,8.81,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
30.12.2004,,,4.19,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
31.12.2004,,,7.13,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
01.01.2005,,,1.24,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
02.01.2005,,,3.73,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
03.01.2005,,,1.96,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
04.01.2005,,,4.88,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
05.01.2005,7.69,7.01,4.03,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
06.01.2005,5.54,5.85,4.89,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
07.01.2005,4.85,5.01,3.86,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
08.01.2005,5.81,5.69,2.2,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
09.01.2005,,,3.66,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
10.01.2005,8.13,8.41,5.43,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
11.01.2005,6,6.35,4.55,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
12.01.2005,7.62,7.51,4.13,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
13.01.2005,,,13.33,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
14.01.2005,15.88,15.85,12.5,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
15.01.2005,18.67,18.6,17.33,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
16.01.2005,,,6.39,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
17.01.2005,8.69,7.6,1.8,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
18.01.2005,7.73,8.92,3.11,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
19.01.2005,8.48,6.89,4.08,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
20.01.2005,6.47,6.55,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
21.01.2005,11.25,11.38,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
22.01.2005,11.59,12.5,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
23.01.2005,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
24.01.2005,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
25.01.2005,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
26.01.2005,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
27.01.2005,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
28.01.2005,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
29.01.2005,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
30.01.2005,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
31.01.2005,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
01.02.2005,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
02.02.2005,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
03.02.2005,,,,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
04.02.2005,11.34,10.25,9.39,,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
05.02.2005,,,15.26,16.43,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
06.02.2005,,,26.93,29.28,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
07.02.2005,55.41,54.85,50.48,55.02,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
08.02.2005,,,25.83,26.77,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
09.02.2005,8.38,8.43,4.81,4.92,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
10.02.2005,9.81,10.08,5.61,7.43,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
11.02.2005,7.54,7.03,5.01,6.64,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
12.02.2005,6.6,5.5,2.19,0.77,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
13.02.2005,7.39,6.05,2.64,2.06,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
14.02.2005,12.69,12.97,4.41,4.02,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
15.02.2005,18.77,21.31,16.36,15.47,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
16.02.2005,20.26,19.97,18.78,17.24,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
17.02.2005,,,12.9,12.26,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
18.02.2005,11.98,13.12,5.69,3.69,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
19.02.2005,10.08,10.22,4.55,2.28,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
20.02.2005,10.39,10.82,6.9,6.37,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
21.02.2005,13.06,13.23,11.65,11.24,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
22.02.2005,12.29,12.18,9.33,9.56,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
23.02.2005,12.82,14.03,11.8,11.72,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
24.02.2005,28.64,29.67,24.42,24.49,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
25.02.2005,22.79,21.65,21.37,19.87,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
26.02.2005,12.29,10.14,8.23,4.54,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
27.02.2005,,,8.2,2.15,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
28.02.2005,,,15.63,13.95,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
01.03.2005,15.7,15.98,11.88,10.83,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
02.03.2005,11.05,11.32,8.6,7.2,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
03.03.2005,17.86,17.28,12.29,14.2,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
04.03.2005,10.67,10.4,8.3,5.13,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
05.03.2005,19.08,18.9,14.42,15.18,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
06.03.2005,,,19.79,22.15,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
07.03.2005,14.21,14.13,10.54,10.3,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
08.03.2005,,,16.22,16.75,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
09.03.2005,22.04,21.76,17.77,18.03,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
10.03.2005,10.67,10.6,9.53,8.62,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
11.03.2005,4.41,4.28,2.35,2.1,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
12.03.2005,5.37,5.39,4.18,2.65,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
13.03.2005,10.82,11.19,8.27,7.26,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
14.03.2005,17.16,17.38,14.83,13.5,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
15.03.2005,16.98,17.23,16.25,14.55,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
16.03.2005,12.2,12.26,12.57,8.67,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
17.03.2005,,,3.57,2.2,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
18.03.2005,19.02,18.96,13.22,14.45,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
19.03.2005,49.55,50.3,45.49,48.32,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
20.03.2005,49.83,50.02,47,49.6,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
21.03.2005,36.86,36.63,34.33,35.52,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
22.03.2005,11.76,11.76,9.55,9.25,Birmingham Winter,PM2.5FDMS8500B,PM2.5,4430,25051,N
23.03.2005,,,18.86,18.36,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
24.03.2005,,,11.13,10.28,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
25.03.2005,,,17.2,17.4,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
26.03.2005,,,17.68,18.02,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
27.03.2005,,,44.28,47.95,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
28.03.2005,,,44.82,48.16,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
29.03.2005,,,34.05,36.39,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
30.03.2005,,,49.07,53.34,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
31.03.2005,,,40.48,40.91,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
01.04.2005,,,39.13,40.46,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
02.04.2005,,,44.14,48.15,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
03.04.2005,,,16.92,17.42,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
04.04.2005,,,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
05.04.2005,,,5.03,3.53,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
06.04.2005,,,2.9,2.08,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
07.04.2005,,,4.91,2.75,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
08.04.2005,,,5.85,3.85,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
09.04.2005,,,4.43,2.65,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
10.04.2005,,,6.32,5.13,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
11.04.2005,,,5.19,3.18,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
12.04.2005,,,7.68,6.04,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
13.04.2005,11.14,11.34,7.15,8.67,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
14.04.2005,15.5,14.53,10.5,11.55,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
15.04.2005,7.79,7.18,3.94,5.37,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
16.04.2005,8.11,7.74,3.95,4.65,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
17.04.2005,7.56,7.87,5.87,6.38,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
18.04.2005,9.72,9.97,5.72,6.77,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
19.04.2005,13.65,13.65,8.85,9.93,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
20.04.2005,23.89,23.76,19.9,21.34,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
21.04.2005,33.75,33.59,32.31,33.35,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
22.04.2005,44.82,45.23,45.48,46.98,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
23.04.2005,38.07,38.48,37.83,36.87,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
24.04.2005,39.77,40.24,40.31,40.56,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
25.04.2005,,,39.9,41.12,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
26.04.2005,7.85,7.84,7.57,7.42,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
27.04.2005,7.01,6.99,5.27,5.07,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
28.04.2005,7.56,7.81,6.75,6.32,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
29.04.2005,11.14,11.05,9.83,8.33,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
30.04.2005,22.55,22.75,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
01.05.2005,12.61,12.51,12.13,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
02.05.2005,8.49,8.49,7.68,5.31,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
03.05.2005,8.63,9.46,8.29,5.84,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
04.05.2005,12.2,10.99,10,8.61,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
05.05.2005,4.83,4.42,3.65,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
06.05.2005,5.59,5.22,4.38,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
07.05.2005,3.79,3.28,3.01,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
08.05.2005,4.41,4.34,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
09.05.2005,12.03,12.01,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
10.05.2005,10.81,9.62,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
11.05.2005,,,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
12.05.2005,,,9.06,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
13.05.2005,6.05,5.77,4.1,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
14.05.2005,9.5,10.11,7.53,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
15.05.2005,11.03,10.87,8.68,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
16.05.2005,6.43,6.28,5.69,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
17.05.2005,10.65,11.38,7.92,7.8,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
18.05.2005,12.47,12.65,9.73,10.64,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
19.05.2005,,,3.77,4.39,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
20.05.2005,,,3.05,3.31,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
21.05.2005,,,1.58,0.64,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
22.05.2005,,,1.97,1.03,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
23.05.2005,,,2.66,1.79,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
24.05.2005,4.56,4.79,3.11,2.58,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
25.05.2005,12.87,12.56,12.13,11.04,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
26.05.2005,7.87,8.16,7.21,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
27.05.2005,10.82,11.19,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
28.05.2005,3.84,4.91,3.92,2.43,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
29.05.2005,6.28,6.25,4.4,3.56,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
30.05.2005,6.12,6.65,5.42,3.73,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
31.05.2005,,,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
01.06.2005,,,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
02.06.2005,,,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
03.06.2005,,,3.64,2.1,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
04.06.2005,,,2.77,1.76,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
05.06.2005,,,4.22,5.76,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
06.06.2005,11.7,11.32,10.96,11.29,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
07.06.2005,9.92,10.19,7.95,8.35,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
08.06.2005,15.14,15.81,14.86,15.41,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
09.06.2005,14.74,14.14,13.55,14.1,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
10.06.2005,,,8,8.37,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
11.06.2005,,,12.89,13.58,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
12.06.2005,,,1.77,2.41,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
13.06.2005,,,4.08,4.44,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
14.06.2005,,,5.63,7.52,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
15.06.2005,,,4.7,6.22,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
16.06.2005,,,3.08,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
17.06.2005,,,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
18.06.2005,,,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
19.06.2005,,,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
20.06.2005,,,5.4,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
21.06.2005,,,3.19,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
22.06.2005,,,4.23,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
23.06.2005,,,9.87,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
24.06.2005,27.52,26.89,25.6,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
25.06.2005,8.48,8.75,5.4,6.6,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
26.06.2005,12.89,12.33,10.53,10.35,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
27.06.2005,12.72,12.82,12.43,11.5,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
28.06.2005,12.45,13.13,10.63,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
29.06.2005,,,17.42,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
30.06.2005,,,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
01.07.2005,,,,4.45,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
02.07.2005,,,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
03.07.2005,,,,3.63,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
04.07.2005,,,,2.65,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
05.07.2005,,,,2.85,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
06.07.2005,,,,3.43,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
07.07.2005,,,,10.63,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
08.07.2005,,,,18.5,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
09.07.2005,,,,,Birmingham Summer,PM2.5FDMS8500B,PM2.5,4430,25051,N
